scenario,mu0,mu1,mu2,servers_till,servers_shots,servers_milk,mean_avg_queue,std_avg_queue,mean_throughput,std_throughput,mean_wait_approx,mean_q0,mean_q1,mean_q2,mean_peak_q0,mean_peak_total,runs
utilization_85,65,85,75,1,1,1,9.210577083333334,2.724938953714249,54.22833333333333,2.300449219375491,0.1698480575959677,5.030633333333333,1.6708791666666667,2.5090645833333336,19.046666666666667,24.48,300
