scenario,mu0,mu1,mu2,servers_till,servers_shots,servers_milk,mean_avg_queue,std_avg_queue,mean_throughput,std_throughput,mean_wait_approx,mean_q0,mean_q1,mean_q2,mean_peak_q0,mean_peak_total,runs
utilization_30,65,85,75,1,1,1,0.9398687499999998,0.13967127710633953,19.470833333333335,1.5645207111896473,0.048270597046864955,0.38175833333333337,0.25025000000000003,0.3078604166666667,4.33,5.8,300
